STAT_VAR,STAT_PRES,SEX,AGE,CCYY,H,OBS_VALUE,SD_VALUE
POP,Raw_K_1dp_per_n,,75-79,2002,2,154.8,
POP,Raw_K_1dp_per_n,,75-79,2003,1,157.1,
POP,Raw_K_1dp_per_n,,75-79,2003,2,161.4,
POP,Raw_K_1dp_per_n,,75-79,2004,1,163.1,
POP,Raw_K_1dp_per_n,,75-79,2004,2,165.3,
POP,Raw_K_1dp_per_n,,75-79,2005,1,169.8,
POP,Raw_K_1dp_per_n,,75-79,2005,2,176.4,
POP,Raw_K_1dp_per_n,,75-79,2006,1,178.6,
POP,Raw_K_1dp_per_n,,75-79,2006,2,182.9,
POP,Raw_K_1dp_per_n,,75-79,2007,1,185.5,
POP,Raw_K_1dp_per_n,,75-79,2007,2,189.1,
POP,Raw_K_1dp_per_n,,75-79,2008,1,193.1,
POP,Raw_K_1dp_per_n,,75-79,2008,2,199.1,
POP,Raw_K_1dp_per_n,,75-79,2009,1,201.3,
POP,Raw_K_1dp_per_n,,75-79,2009,2,204.5,
POP,Raw_K_1dp_per_n,,75-79,2010,1,203.5,
POP,Raw_K_1dp_per_n,,75-79,2010,2,203.2,
POP,Raw_K_1dp_per_n,,75-79,2011,1,205.2,
POP,Raw_K_1dp_per_n,,75-79,2011,2,207.8,
POP,Raw_K_1dp_per_n,,75-79,2012,1,208.9,
POP,Raw_K_1dp_per_n,,75-79,2012,2,211.9,
POP,Raw_K_1dp_per_n,,75-79,2013,1,210.2,
POP,Raw_K_1dp_per_n,,75-79,2013,2,210.4,
POP,Raw_K_1dp_per_n,,75-79,2014,1,209.3,
POP,Raw_K_1dp_per_n,,75-79,2014,2,209.9,
POP,Raw_K_1dp_per_n,,75-79,2015,1,209.5,
POP,Raw_K_1dp_per_n,,75-79,2015,2,210.4,
POP,Raw_K_1dp_per_n,,75-79,2016,1,206.4,
POP,Raw_K_1dp_per_n,,75-79,2016,2,201.2,
POP,Raw_K_1dp_per_n,,75-79,2017,1,197.0,
POP,Raw_K_1dp_per_n,,75-79,2017,2,192.7,
POP,Raw_K_1dp_per_n,,75-79,2018,1,190.5,
POP,Raw_K_1dp_per_n,,75-79,2018,2,187.6,
POP,Raw_K_1dp_per_n,,75-79,2019,1,188.3,
POP,Raw_K_1dp_per_n,,75-79,2019,2,187.9,
POP,Raw_K_1dp_per_n,,75-79,2020,1,184.8,
POP,Raw_K_1dp_per_n,,75-79,2020,2,188.2,
POP,Raw_K_1dp_per_n,,75-79,2021,1,197.1,
POP,Raw_K_1dp_per_n,,75-79,2021,2,209.5,
POP,Raw_K_1dp_per_n,,75-79,2022,1,221.1,
POP,Raw_K_1dp_per_n,,75-79,2022,2,239.4,
POP,Raw_K_1dp_per_n,,75-79,2023,1,254.1,
POP,Raw_K_1dp_per_n,,75-79,2023,2,273.4,
POP,Raw_K_1dp_per_n,,75-79,2024,1,288.6,102
POP,Prop_1dp_%_n,,75-79,1961,1,0.5,
POP,Prop_1dp_%_n,,75-79,1962,1,0.5,
POP,Prop_1dp_%_n,,75-79,1963,1,0.5,
POP,Prop_1dp_%_n,,75-79,1964,1,0.5,
POP,Prop_1dp_%_n,,75-79,1965,1,0.6,
POP,Prop_1dp_%_n,,75-79,1966,1,0.6,
POP,Prop_1dp_%_n,,75-79,1967,1,0.6,
POP,Prop_1dp_%_n,,75-79,1968,1,0.7,
POP,Prop_1dp_%_n,,75-79,1969,1,0.7,
POP,Prop_1dp_%_n,,75-79,1970,1,0.7,
POP,Prop_1dp_%_n,,75-79,1971,1,0.7,
POP,Prop_1dp_%_n,,75-79,1972,1,0.8,
POP,Prop_1dp_%_n,,75-79,1973,1,0.8,
POP,Prop_1dp_%_n,,75-79,1974,1,0.9,
POP,Prop_1dp_%_n,,75-79,1975,1,0.9,
POP,Prop_1dp_%_n,,75-79,1976,1,0.9,
POP,Prop_1dp_%_n,,75-79,1977,1,1.0,
POP,Prop_1dp_%_n,,75-79,1978,1,1.0,
POP,Prop_1dp_%_n,,75-79,1979,1,1.0,
POP,Prop_1dp_%_n,,75-79,1980,1,1.1,
POP,Prop_1dp_%_n,,75-79,1981,1,1.1,
POP,Prop_1dp_%_n,,75-79,1982,1,1.1,
POP,Prop_1dp_%_n,,75-79,1983,1,1.2,
POP,Prop_1dp_%_n,,75-79,1984,1,1.2,
POP,Prop_1dp_%_n,,75-79,1985,1,1.2,
POP,Prop_1dp_%_n,,75-79,1986,1,1.3,
POP,Prop_1dp_%_n,,75-79,1987,1,1.4,
POP,Prop_1dp_%_n,,75-79,1988,1,1.4,
POP,Prop_1dp_%_n,,75-79,1989,1,1.5,
POP,Prop_1dp_%_n,,75-79,1990,1,1.6,
POP,Prop_1dp_%_n,,75-79,1991,1,1.6,
POP,Prop_1dp_%_n,,75-79,1992,1,1.7,
POP,Prop_1dp_%_n,,75-79,1993,1,1.7,
POP,Prop_1dp_%_n,,75-79,1994,1,1.8,
POP,Prop_1dp_%_n,,75-79,1995,1,1.8,
POP,Prop_1dp_%_n,,75-79,1996,1,1.9,
POP,Prop_1dp_%_n,,75-79,1996,2,1.9,
POP,Prop_1dp_%_n,,75-79,1997,1,1.9,
POP,Prop_1dp_%_n,,75-79,1997,2,2.0,
POP,Prop_1dp_%_n,,75-79,1998,1,2.0,
POP,Prop_1dp_%_n,,75-79,1998,2,2.0,
POP,Prop_1dp_%_n,,75-79,1999,1,2.1,
POP,Prop_1dp_%_n,,75-79,1999,2,2.1,
POP,Prop_1dp_%_n,,75-79,2000,1,2.1,
POP,Prop_1dp_%_n,,75-79,2000,2,2.1,
POP,Prop_1dp_%_n,,75-79,2001,1,2.1,
POP,Prop_1dp_%_n,,75-79,2001,2,2.2,
POP,Prop_1dp_%_n,,75-79,2002,1,2.2,
POP,Prop_1dp_%_n,,75-79,2002,2,2.3,
POP,Prop_1dp_%_n,,75-79,2003,1,2.3,
POP,Prop_1dp_%_n,,75-79,2003,2,2.4,
POP,Prop_1dp_%_n,,75-79,2004,1,2.4,
POP,Prop_1dp_%_n,,75-79,2004,2,2.4,
POP,Prop_1dp_%_n,,75-79,2005,1,2.5,
POP,Prop_1dp_%_n,,75-79,2005,2,2.6,
POP,Prop_1dp_%_n,,75-79,2006,1,2.6,
POP,Prop_1dp_%_n,,75-79,2006,2,2.6,
POP,Prop_1dp_%_n,,75-79,2007,1,2.7,
POP,Prop_1dp_%_n,,75-79,2007,2,2.7,
POP,Prop_1dp_%_n,,75-79,2008,1,2.8,
POP,Prop_1dp_%_n,,75-79,2008,2,2.9,
POP,Prop_1dp_%_n,,75-79,2009,1,2.9,
POP,Prop_1dp_%_n,,75-79,2009,2,2.9,
POP,Prop_1dp_%_n,,75-79,2010,1,2.9,
POP,Prop_1dp_%_n,,75-79,2010,2,2.9,
POP,Prop_1dp_%_n,,75-79,2011,1,2.9,
POP,Prop_1dp_%_n,,75-79,2011,2,2.9,
POP,Prop_1dp_%_n,,75-79,2012,1,2.9,
POP,Prop_1dp_%_n,,75-79,2012,2,3.0,
POP,Prop_1dp_%_n,,75-79,2013,1,2.9,
POP,Prop_1dp_%_n,,75-79,2013,2,2.9,
POP,Prop_1dp_%_n,,75-79,2014,1,2.9,
POP,Prop_1dp_%_n,,75-79,2014,2,2.9,
POP,Prop_1dp_%_n,,75-79,2015,1,2.9,
POP,Prop_1dp_%_n,,75-79,2015,2,2.9,
POP,Prop_1dp_%_n,,75-79,2016,1,2.8,
POP,Prop_1dp_%_n,,75-79,2016,2,2.7,
POP,Prop_1dp_%_n,,75-79,2017,1,2.7,
POP,Prop_1dp_%_n,,75-79,2017,2,2.6,
POP,Prop_1dp_%_n,,75-79,2018,1,2.6,
POP,Prop_1dp_%_n,,75-79,2018,2,2.5,
POP,Prop_1dp_%_n,,75-79,2019,1,2.5,
POP,Prop_1dp_%_n,,75-79,2019,2,2.5,
POP,Prop_1dp_%_n,,75-79,2020,1,2.5,
POP,Prop_1dp_%_n,,75-79,2020,2,2.5,
POP,Prop_1dp_%_n,,75-79,2021,1,2.7,
POP,Prop_1dp_%_n,,75-79,2021,2,2.8,
POP,Prop_1dp_%_n,,75-79,2022,1,3.0,
POP,Prop_1dp_%_n,,75-79,2022,2,3.2,
POP,Prop_1dp_%_n,,75-79,2023,1,3.4,
POP,Prop_1dp_%_n,,75-79,2023,2,3.6,
POP,Prop_1dp_%_n,,75-79,2024,1,3.8,102
POP,Raw_K_1dp_per_n,,80-84,1961,1,7.7,
POP,Raw_K_1dp_per_n,,80-84,1962,1,7.6,
POP,Raw_K_1dp_per_n,,80-84,1963,1,7.7,
POP,Raw_K_1dp_per_n,,80-84,1964,1,7.9,
POP,Raw_K_1dp_per_n,,80-84,1965,1,8.4,
POP,Raw_K_1dp_per_n,,80-84,1966,1,9.2,
POP,Raw_K_1dp_per_n,,80-84,1967,1,10.3,
POP,Raw_K_1dp_per_n,,80-84,1968,1,11.4,
POP,Raw_K_1dp_per_n,,80-84,1969,1,12.8,
POP,Raw_K_1dp_per_n,,80-84,1970,1,14.1,
POP,Raw_K_1dp_per_n,,80-84,1971,1,15.3,
POP,Raw_K_1dp_per_n,,80-84,1972,1,16.1,
POP,Raw_K_1dp_per_n,,80-84,1973,1,17.4,
POP,Raw_K_1dp_per_n,,80-84,1974,1,19.1,
POP,Raw_K_1dp_per_n,,80-84,1975,1,19.4,
POP,Raw_K_1dp_per_n,,80-84,1976,1,20.2,
POP,Raw_K_1dp_per_n,,80-84,1977,1,21.3,
POP,Raw_K_1dp_per_n,,80-84,1978,1,23.1,
POP,Raw_K_1dp_per_n,,80-84,1979,1,25.4,
POP,Raw_K_1dp_per_n,,80-84,1980,1,27.3,
POP,Raw_K_1dp_per_n,,80-84,1981,1,29.9,
POP,Raw_K_1dp_per_n,,80-84,1982,1,30.7,
POP,Raw_K_1dp_per_n,,80-84,1983,1,32.1,
POP,Raw_K_1dp_per_n,,80-84,1984,1,34.3,
POP,Raw_K_1dp_per_n,,80-84,1985,1,37.1,
POP,Raw_K_1dp_per_n,,80-84,1986,1,40.1,
POP,Raw_K_1dp_per_n,,80-84,1987,1,40.2,
POP,Raw_K_1dp_per_n,,80-84,1988,1,39.7,
POP,Raw_K_1dp_per_n,,80-84,1989,1,40.2,
POP,Raw_K_1dp_per_n,,80-84,1990,1,41.8,
POP,Raw_K_1dp_per_n,,80-84,1991,1,46.8,
POP,Raw_K_1dp_per_n,,80-84,1992,1,48.4,
POP,Raw_K_1dp_per_n,,80-84,1993,1,52.0,
POP,Raw_K_1dp_per_n,,80-84,1994,1,58.0,
POP,Raw_K_1dp_per_n,,80-84,1995,1,63.4,
POP,Raw_K_1dp_per_n,,80-84,1996,1,70.5,
POP,Raw_K_1dp_per_n,,80-84,1996,2,70.1,
POP,Raw_K_1dp_per_n,,80-84,1997,1,70.8,
POP,Raw_K_1dp_per_n,,80-84,1997,2,70.7,
POP,Raw_K_1dp_per_n,,80-84,1998,1,72.7,
POP,Raw_K_1dp_per_n,,80-84,1998,2,73.4,
POP,Raw_K_1dp_per_n,,80-84,1999,1,75.5,
POP,Raw_K_1dp_per_n,,80-84,1999,2,77.8,
POP,Raw_K_1dp_per_n,,80-84,2000,1,80.9,
POP,Raw_K_1dp_per_n,,80-84,2000,2,83.6,
POP,Raw_K_1dp_per_n,,80-84,2001,1,86.3,
POP,Raw_K_1dp_per_n,,80-84,2001,2,89.9,
POP,Raw_K_1dp_per_n,,80-84,2002,1,91.6,
POP,Raw_K_1dp_per_n,,80-84,2002,2,94.9,
POP,Raw_K_1dp_per_n,,80-84,2003,1,97.1,
POP,Raw_K_1dp_per_n,,80-84,2003,2,100.7,
POP,Raw_K_1dp_per_n,,80-84,2004,1,103.0,
POP,Raw_K_1dp_per_n,,80-84,2004,2,106.0,
POP,Raw_K_1dp_per_n,,80-84,2005,1,107.7,
POP,Raw_K_1dp_per_n,,80-84,2005,2,110.2,
POP,Raw_K_1dp_per_n,,80-84,2006,1,112.7,
POP,Raw_K_1dp_per_n,,80-84,2006,2,116.0,
POP,Raw_K_1dp_per_n,,80-84,2007,1,119.5,
POP,Raw_K_1dp_per_n,,80-84,2007,2,122.6,
POP,Raw_K_1dp_per_n,,80-84,2008,1,124.6,
POP,Raw_K_1dp_per_n,,80-84,2008,2,128.3,
POP,Raw_K_1dp_per_n,,80-84,2009,1,129.8,
