資料年月,縣市,燃料別,車種類別,數量
201812,臺北市,電能,機車輕型,7913
201812,臺北市,電能(增程),大客車,0
201812,臺北市,電能(增程),大貨車,0
201812,臺北市,電能(增程),小客車,8
201812,臺北市,電能(增程),小貨車,0
201812,臺北市,電能(增程),特種車,0
201812,臺北市,電能(增程),機車重型,0
201812,臺北市,電能(增程),機車輕型,0
201812,臺北市,電能/汽油,大客車,0
201812,臺北市,電能/汽油,大貨車,0
201812,臺北市,電能/汽油,小客車,97
201812,臺北市,電能/汽油,小貨車,0
201812,臺北市,電能/汽油,特種車,0
201812,臺北市,電能/汽油,機車重型,0
201812,臺北市,電能/汽油,機車輕型,0
201812,臺北市,電能/柴油,大客車,0
201812,臺北市,電能/柴油,大貨車,0
201812,臺北市,電能/柴油,小客車,0
201812,臺北市,電能/柴油,小貨車,0
201812,臺北市,電能/柴油,特種車,0
201812,臺北市,電能/柴油,機車重型,0
201812,臺北市,電能/柴油,機車輕型,0
201812,臺北市,總計,大客車,7243
201812,臺北市,總計,大貨車,7840
201812,臺北市,總計,小客車,727657
201812,臺北市,總計,小貨車,62017
201812,臺北市,總計,特種車,8994
201812,臺北市,總計,機車重型,867778
201812,臺北市,總計,機車輕型,76393
201901,臺北市,汽油,大客車,19
201901,臺北市,汽油,大貨車,15
201901,臺北市,汽油,小客車,661752
201901,臺北市,汽油,小貨車,36130
201901,臺北市,汽油,特種車,5082
201901,臺北市,汽油,機車重型,856376
201901,臺北市,汽油,機車輕型,67512
201901,臺北市,汽油(油電),大客車,0
201901,臺北市,汽油(油電),大貨車,0
201901,臺北市,汽油(油電),小客車,2483
201901,臺北市,汽油(油電),小貨車,0
201901,臺北市,汽油(油電),特種車,1
201901,臺北市,汽油(油電),機車重型,0
201901,臺北市,汽油(油電),機車輕型,0
201901,臺北市,汽油/LPG,大客車,0
201901,臺北市,汽油/LPG,大貨車,0
201901,臺北市,汽油/LPG,小客車,3142
201901,臺北市,汽油/LPG,小貨車,2
201901,臺北市,汽油/LPG,特種車,14
201901,臺北市,汽油/LPG,機車重型,0
201901,臺北市,汽油/LPG,機車輕型,0
201901,臺北市,汽油/電能,大客車,0
201901,臺北市,汽油/電能,大貨車,0
201901,臺北市,汽油/電能,小客車,18454
201901,臺北市,汽油/電能,小貨車,1
201901,臺北市,汽油/電能,特種車,34
201901,臺北市,汽油/電能,機車重型,0
201901,臺北市,汽油/電能,機車輕型,0
201901,臺北市,柴油,大客車,7201
201901,臺北市,柴油,大貨車,7801
201901,臺北市,柴油,小客車,41755
201901,臺北市,柴油,小貨車,25933
201901,臺北市,柴油,特種車,3764
201901,臺北市,柴油,機車重型,0
201901,臺北市,柴油,機車輕型,0
201901,臺北市,柴油(油電),大客車,0
201901,臺北市,柴油(油電),大貨車,0
201901,臺北市,柴油(油電),小客車,0
201901,臺北市,柴油(油電),小貨車,1
201901,臺北市,柴油(油電),特種車,17
201901,臺北市,柴油(油電),機車重型,0
201901,臺北市,柴油(油電),機車輕型,0
201901,臺北市,柴油/電能,大客車,20
201901,臺北市,柴油/電能,大貨車,12
201901,臺北市,柴油/電能,小客車,63
201901,臺北市,柴油/電能,小貨車,1
201901,臺北市,柴油/電能,特種車,1
201901,臺北市,柴油/電能,機車重型,0
201901,臺北市,柴油/電能,機車輕型,0
201901,臺北市,液化石油氣,大客車,0
201901,臺北市,液化石油氣,大貨車,0
201901,臺北市,液化石油氣,小客車,0
201901,臺北市,液化石油氣,小貨車,0
201901,臺北市,液化石油氣,特種車,0
201901,臺北市,液化石油氣,機車重型,0
201901,臺北市,液化石油氣,機車輕型,0
201901,臺北市,電能,大客車,25
201901,臺北市,電能,大貨車,0
201901,臺北市,電能,小客車,796
201901,臺北市,電能,小貨車,5
201901,臺北市,電能,特種車,19
201901,臺北市,電能,機車重型,12328
201901,臺北市,電能,機車輕型,7926
201901,臺北市,電能(增程),大客車,0
201901,臺北市,電能(增程),大貨車,0
201901,臺北市,電能(增程),小客車,8
201901,臺北市,電能(增程),小貨車,0
201901,臺北市,電能(增程),特種車,0
201901,臺北市,電能(增程),機車重型,0
201901,臺北市,電能(增程),機車輕型,0
201901,臺北市,電能/汽油,大客車,0
201901,臺北市,電能/汽油,大貨車,0
201901,臺北市,電能/汽油,小客車,108
201901,臺北市,電能/汽油,小貨車,0
201901,臺北市,電能/汽油,特種車,0
201901,臺北市,電能/汽油,機車重型,0
201901,臺北市,電能/汽油,機車輕型,0
201901,臺北市,電能/柴油,大客車,0
201901,臺北市,電能/柴油,大貨車,0
201901,臺北市,電能/柴油,小客車,0
201901,臺北市,電能/柴油,小貨車,0
201901,臺北市,電能/柴油,特種車,0
201901,臺北市,電能/柴油,機車重型,0
201901,臺北市,電能/柴油,機車輕型,0
201901,臺北市,總計,大客車,7265
201901,臺北市,總計,大貨車,7828
201901,臺北市,總計,小客車,728561
201901,臺北市,總計,小貨車,62073
201901,臺北市,總計,特種車,8932
201901,臺北市,總計,機車重型,868704
201901,臺北市,總計,機車輕型,75438
201902,臺北市,汽油,大客車,19
201902,臺北市,汽油,大貨車,15
201902,臺北市,汽油,小客車,660822
201902,臺北市,汽油,小貨車,36106
201902,臺北市,汽油,特種車,5068
201902,臺北市,汽油,機車重型,856833
201902,臺北市,汽油,機車輕型,66888
201902,臺北市,汽油(油電),大客車,0
201902,臺北市,汽油(油電),大貨車,0
201902,臺北市,汽油(油電),小客車,2611
201902,臺北市,汽油(油電),小貨車,0
201902,臺北市,汽油(油電),特種車,1
201902,臺北市,汽油(油電),機車重型,0
201902,臺北市,汽油(油電),機車輕型,0
201902,臺北市,汽油/LPG,大客車,0
201902,臺北市,汽油/LPG,大貨車,0
201902,臺北市,汽油/LPG,小客車,3109
201902,臺北市,汽油/LPG,小貨車,2
201902,臺北市,汽油/LPG,特種車,14
201902,臺北市,汽油/LPG,機車重型,0
201902,臺北市,汽油/LPG,機車輕型,0
201902,臺北市,汽油/電能,大客車,0
201902,臺北市,汽油/電能,大貨車,0
201902,臺北市,汽油/電能,小客車,18382
201902,臺北市,汽油/電能,小貨車,1
201902,臺北市,汽油/電能,特種車,34
201902,臺北市,汽油/電能,機車重型,0
201902,臺北市,汽油/電能,機車輕型,0
201902,臺北市,柴油,大客車,7172
201902,臺北市,柴油,大貨車,7804
201902,臺北市,柴油,小客車,41633
201902,臺北市,柴油,小貨車,25938
201902,臺北市,柴油,特種車,3758
201902,臺北市,柴油,機車重型,0
201902,臺北市,柴油,機車輕型,0
201902,臺北市,柴油(油電),大客車,0
201902,臺北市,柴油(油電),大貨車,0
201902,臺北市,柴油(油電),小客車,0
201902,臺北市,柴油(油電),小貨車,1
201902,臺北市,柴油(油電),特種車,17
201902,臺北市,柴油(油電),機車重型,0
201902,臺北市,柴油(油電),機車輕型,0
201902,臺北市,柴油/電能,大客車,20
201902,臺北市,柴油/電能,大貨車,12
201902,臺北市,柴油/電能,小客車,64
201902,臺北市,柴油/電能,小貨車,1
201902,臺北市,柴油/電能,特種車,1
201902,臺北市,柴油/電能,機車重型,0
201902,臺北市,柴油/電能,機車輕型,0
201902,臺北市,液化石油氣,大客車,0
201902,臺北市,液化石油氣,大貨車,0
201902,臺北市,液化石油氣,小客車,0
201902,臺北市,液化石油氣,小貨車,0
201902,臺北市,液化石油氣,特種車,0
201902,臺北市,液化石油氣,機車重型,0
201902,臺北市,液化石油氣,機車輕型,0
201902,臺北市,電能,大客車,25
201902,臺北市,電能,大貨車,0
201902,臺北市,電能,小客車,806
201902,臺北市,電能,小貨車,5
201902,臺北市,電能,特種車,19
201902,臺北市,電能,機車重型,12730
201902,臺北市,電能,機車輕型,7957
201902,臺北市,電能(增程),大客車,0
201902,臺北市,電能(增程),大貨車,0
201902,臺北市,電能(增程),小客車,9
201902,臺北市,電能(增程),小貨車,0
201902,臺北市,電能(增程),特種車,0
201902,臺北市,電能(增程),機車重型,0
201902,臺北市,電能(增程),機車輕型,0
201902,臺北市,電能/汽油,大客車,0
201902,臺北市,電能/汽油,大貨車,0
201902,臺北市,電能/汽油,小客車,113
201902,臺北市,電能/汽油,小貨車,0
201902,臺北市,電能/汽油,特種車,0
201902,臺北市,電能/汽油,機車重型,0
201902,臺北市,電能/汽油,機車輕型,0
201902,臺北市,電能/柴油,大客車,0
201902,臺北市,電能/柴油,大貨車,0
201902,臺北市,電能/柴油,小客車,0
201902,臺北市,電能/柴油,小貨車,0
201902,臺北市,電能/柴油,特種車,0
201902,臺北市,電能/柴油,機車重型,0
201902,臺北市,電能/柴油,機車輕型,0
201902,臺北市,總計,大客車,7236
201902,臺北市,總計,大貨車,7831
201902,臺北市,總計,小客車,727549
201902,臺北市,總計,小貨車,62054
201902,臺北市,總計,特種車,8912
201902,臺北市,總計,機車重型,869563
201902,臺北市,總計,機車輕型,74845
201903,臺北市,汽油,大客車,20
201903,臺北市,汽油,大貨車,14
201903,臺北市,汽油,小客車,660284
201903,臺北市,汽油,小貨車,36039
201903,臺北市,汽油,特種車,5015
201903,臺北市,汽油,機車重型,857029
201903,臺北市,汽油,機車輕型,66050
201903,臺北市,汽油(油電),大客車,0
201903,臺北市,汽油(油電),大貨車,0
201903,臺北市,汽油(油電),小客車,2911
201903,臺北市,汽油(油電),小貨車,1
201903,臺北市,汽油(油電),特種車,2
201903,臺北市,汽油(油電),機車重型,0
201903,臺北市,汽油(油電),機車輕型,0
201903,臺北市,汽油/LPG,大客車,0
201903,臺北市,汽油/LPG,大貨車,0
201903,臺北市,汽油/LPG,小客車,3080
201903,臺北市,汽油/LPG,小貨車,2
201903,臺北市,汽油/LPG,特種車,13
201903,臺北市,汽油/LPG,機車重型,0
201903,臺北市,汽油/LPG,機車輕型,0
201903,臺北市,汽油/電能,大客車,0
201903,臺北市,汽油/電能,大貨車,0
201903,臺北市,汽油/電能,小客車,18292
201903,臺北市,汽油/電能,小貨車,0
201903,臺北市,汽油/電能,特種車,34
201903,臺北市,汽油/電能,機車重型,0
201903,臺北市,汽油/電能,機車輕型,0
201903,臺北市,柴油,大客車,7166
201903,臺北市,柴油,大貨車,7844
201903,臺北市,柴油,小客車,41558
201903,臺北市,柴油,小貨車,25950
201903,臺北市,柴油,特種車,3776
201903,臺北市,柴油,機車重型,0
201903,臺北市,柴油,機車輕型,0
201903,臺北市,柴油(油電),大客車,0
201903,臺北市,柴油(油電),大貨車,0
201903,臺北市,柴油(油電),小客車,0
201903,臺北市,柴油(油電),小貨車,1
201903,臺北市,柴油(油電),特種車,17
201903,臺北市,柴油(油電),機車重型,0
201903,臺北市,柴油(油電),機車輕型,0
201903,臺北市,柴油/電能,大客車,20
201903,臺北市,柴油/電能,大貨車,12
201903,臺北市,柴油/電能,小客車,64
201903,臺北市,柴油/電能,小貨車,1
201903,臺北市,柴油/電能,特種車,1
201903,臺北市,柴油/電能,機車重型,0
201903,臺北市,柴油/電能,機車輕型,0
201903,臺北市,液化石油氣,大客車,0
201903,臺北市,液化石油氣,大貨車,0
201903,臺北市,液化石油氣,小客車,0
201903,臺北市,液化石油氣,小貨車,0
201903,臺北市,液化石油氣,特種車,0
201903,臺北市,液化石油氣,機車重型,0
201903,臺北市,液化石油氣,機車輕型,0
201903,臺北市,電能,大客車,25
201903,臺北市,電能,大貨車,0
201903,臺北市,電能,小客車,848
201903,臺北市,電能,小貨車,5
201903,臺北市,電能,特種車,19
201903,臺北市,電能,機車重型,13175
201903,臺北市,電能,機車輕型,8278
201903,臺北市,電能(增程),大客車,0
201903,臺北市,電能(增程),大貨車,0
201903,臺北市,電能(增程),小客車,9
201903,臺北市,電能(增程),小貨車,0
201903,臺北市,電能(增程),特種車,0
201903,臺北市,電能(增程),機車重型,0
201903,臺北市,電能(增程),機車輕型,0
201903,臺北市,電能/汽油,大客車,0
201903,臺北市,電能/汽油,大貨車,0
201903,臺北市,電能/汽油,小客車,116
201903,臺北市,電能/汽油,小貨車,0
201903,臺北市,電能/汽油,特種車,0
201903,臺北市,電能/汽油,機車重型,0
201903,臺北市,電能/汽油,機車輕型,0
201903,臺北市,電能/柴油,大客車,0
201903,臺北市,電能/柴油,大貨車,0
201903,臺北市,電能/柴油,小客車,0
201903,臺北市,電能/柴油,小貨車,0
201903,臺北市,電能/柴油,特種車,0
201903,臺北市,電能/柴油,機車重型,0
201903,臺北市,電能/柴油,機車輕型,0
201903,臺北市,總計,大客車,7231
201903,臺北市,總計,大貨車,7870
201903,臺北市,總計,小客車,727162
201903,臺北市,總計,小貨車,61999
201903,臺北市,總計,特種車,8877
201903,臺北市,總計,機車重型,870204
201903,臺北市,總計,機車輕型,74328
201904,臺北市,汽油,大客車,20
201904,臺北市,汽油,大貨車,10
201904,臺北市,汽油,小客車,659272
201904,臺北市,汽油,小貨車,36144
201904,臺北市,汽油,特種車,5004
201904,臺北市,汽油,機車重型,857731
201904,臺北市,汽油,機車輕型,65230
201904,臺北市,汽油(油電),大客車,0
201904,臺北市,汽油(油電),大貨車,0
201904,臺北市,汽油(油電),小客車,3194
201904,臺北市,汽油(油電),小貨車,0
201904,臺北市,汽油(油電),特種車,2
201904,臺北市,汽油(油電),機車重型,0
201904,臺北市,汽油(油電),機車輕型,0
201904,臺北市,汽油/LPG,大客車,0
201904,臺北市,汽油/LPG,大貨車,0
201904,臺北市,汽油/LPG,小客車,3065
201904,臺北市,汽油/LPG,小貨車,2
201904,臺北市,汽油/LPG,特種車,13
201904,臺北市,汽油/LPG,機車重型,0
201904,臺北市,汽油/LPG,機車輕型,0
201904,臺北市,汽油/電能,大客車,0
201904,臺北市,汽油/電能,大貨車,0
201904,臺北市,汽油/電能,小客車,18251
201904,臺北市,汽油/電能,小貨車,0
201904,臺北市,汽油/電能,特種車,35
201904,臺北市,汽油/電能,機車重型,0
201904,臺北市,汽油/電能,機車輕型,0
201904,臺北市,柴油,大客車,7148
201904,臺北市,柴油,大貨車,7889
201904,臺北市,柴油,小客車,41341
201904,臺北市,柴油,小貨車,26056
201904,臺北市,柴油,特種車,3778
201904,臺北市,柴油,機車重型,0
201904,臺北市,柴油,機車輕型,0
201904,臺北市,柴油(油電),大客車,0
201904,臺北市,柴油(油電),大貨車,0
201904,臺北市,柴油(油電),小客車,0
201904,臺北市,柴油(油電),小貨車,1
201904,臺北市,柴油(油電),特種車,17
201904,臺北市,柴油(油電),機車重型,0
201904,臺北市,柴油(油電),機車輕型,0
201904,臺北市,柴油/電能,大客車,20
201904,臺北市,柴油/電能,大貨車,12
201904,臺北市,柴油/電能,小客車,61
201904,臺北市,柴油/電能,小貨車,1
201904,臺北市,柴油/電能,特種車,1
201904,臺北市,柴油/電能,機車重型,0
201904,臺北市,柴油/電能,機車輕型,0
201904,臺北市,液化石油氣,大客車,0
201904,臺北市,液化石油氣,大貨車,0
201904,臺北市,液化石油氣,小客車,0
201904,臺北市,液化石油氣,小貨車,0
201904,臺北市,液化石油氣,特種車,0
201904,臺北市,液化石油氣,機車重型,0
201904,臺北市,液化石油氣,機車輕型,0
201904,臺北市,電能,大客車,25
201904,臺北市,電能,大貨車,0
201904,臺北市,電能,小客車,848
201904,臺北市,電能,小貨車,5
201904,臺北市,電能,特種車,19
201904,臺北市,電能,機車重型,13692
201904,臺北市,電能,機車輕型,8270
201904,臺北市,電能(增程),大客車,0
201904,臺北市,電能(增程),大貨車,0
201904,臺北市,電能(增程),小客車,11
201904,臺北市,電能(增程),小貨車,0
201904,臺北市,電能(增程),特種車,0
201904,臺北市,電能(增程),機車重型,0
201904,臺北市,電能(增程),機車輕型,0
201904,臺北市,電能/汽油,大客車,0
201904,臺北市,電能/汽油,大貨車,0
201904,臺北市,電能/汽油,小客車,121
201904,臺北市,電能/汽油,小貨車,0
201904,臺北市,電能/汽油,特種車,0
201904,臺北市,電能/汽油,機車重型,0
201904,臺北市,電能/汽油,機車輕型,0
201904,臺北市,電能/柴油,大客車,0
